candidate_id,age,gender,race,education_level,years_experience,skills_score,interview_score,referral,department,location,disability_status,veteran_status,hired
100342,30,Male,White,Masters,8,86,7,No,Sales,New York,None,No,Yes
100343,55,Male,White,High School,13,85,7,No,Engineering,Remote,None,No,Yes
100344,50,Female,Black,Masters,5,57,6,No,Finance,New York,None,No,No
100345,36,Female,White,Masters,21,66,7,Yes,Engineering,New York,None,No,No
100346,26,Non-binary,Asian,PhD,29,77,7,Yes,Sales,Remote,None,Yes,Yes
100347,60,Female,Black,Bachelors,11,50,8,Yes,Finance,Chicago,None,No,Yes
100348,32,Male,Hispanic,High School,1,86,5,No,Operations,New York,None,No,Yes
100349,45,Male,Hispanic,Bachelors,25,26,7,Yes,Marketing,Remote,None,No,Yes
100350,35,Male,Hispanic,High School,20,69,8,No,Sales,New York,None,No,No
100351,32,Male,Other,Masters,13,90,6,No,HR,Chicago,None,No,No
100352,30,Female,White,High School,11,38,5,No,Engineering,New York,None,No,Yes
100353,56,Non-binary,White,Bachelors,1,73,9,No,Finance,San Francisco,None,No,No
100354,53,Male,White,High School,14,89,8,No,Operations,San Francisco,None,No,Yes
100355,40,Male,White,High School,27,53,4,No,HR,San Francisco,None,Yes,Yes
100356,59,Female,Asian,Bachelors,23,78,8,No,Finance,Austin,None,No,Yes
100357,53,Male,White,Bachelors,18,54,10,No,Sales,San Francisco,None,No,Yes
100358,37,Female,White,Masters,28,72,8,No,Finance,San Francisco,None,No,Yes
100359,37,Female,Hispanic,High School,21,58,7,No,Sales,New York,None,No,No
100360,29,Male,Hispanic,Bachelors,27,61,8,No,Finance,San Francisco,None,No,No
100361,45,Male,White,PhD,2,87,4,No,Marketing,San Francisco,None,No,No
100362,49,Male,White,Bachelors,13,60,10,Yes,Operations,Chicago,None,No,Yes
100363,56,Male,Hispanic,Bachelors,5,54,5,No,Engineering,Chicago,Sensory,No,No
100364,44,Male,White,Bachelors,29,32,7,Yes,Sales,Remote,None,No,Yes
100365,39,Female,Black,Masters,4,68,3,No,HR,Chicago,Cognitive,No,No
100366,26,Non-binary,Hispanic,Bachelors,10,69,10,Yes,Marketing,San Francisco,None,No,No
100367,45,Female,White,Masters,15,72,8,No,Marketing,New York,None,No,No
100368,60,Female,White,Bachelors,30,60,8,Yes,Marketing,San Francisco,None,No,No
100369,54,Female,White,Masters,11,71,7,No,HR,New York,None,Yes,No
100370,28,Male,White,Masters,24,86,5,No,Sales,Austin,None,No,No
100371,59,Male,White,Bachelors,7,37,6,No,Marketing,Chicago,None,No,No
100372,35,Male,White,Bachelors,14,72,5,Yes,Finance,San Francisco,None,Yes,Yes
100373,48,Female,Hispanic,PhD,0,79,5,No,Marketing,New York,None,Yes,Yes
100374,43,Male,White,Bachelors,20,73,6,No,Sales,Austin,None,No,Yes
100375,36,Female,Hispanic,PhD,6,42,10,Yes,HR,Remote,None,No,Yes
100376,50,Male,Hispanic,Masters,1,57,2,Yes,Marketing,Austin,Sensory,No,Yes
100377,43,Female,White,Bachelors,8,60,10,No,Finance,Chicago,None,No,Yes
100378,32,Male,White,Masters,0,77,7,No,Sales,New York,None,Yes,Yes
100379,49,Male,Hispanic,Bachelors,29,56,5,No,Marketing,New York,None,Yes,No
100380,39,Male,Hispanic,High School,20,74,2,No,Marketing,San Francisco,None,No,Yes
100381,55,Male,Hispanic,Masters,11,93,7,No,Engineering,San Francisco,None,No,Yes
100382,54,Male,Black,Masters,0,82,7,No,Operations,Austin,Cognitive,No,No
100383,39,Male,Black,High School,1,66,5,No,Finance,Chicago,None,No,No
100384,37,Female,White,Masters,3,56,5,No,Finance,Remote,None,No,No
100385,51,Male,White,Masters,3,92,4,No,Marketing,Remote,None,No,Yes
100386,39,Male,Other,Masters,28,84,9,Yes,Sales,New York,None,No,Yes
100387,59,Female,Hispanic,Masters,24,63,8,No,Operations,Austin,None,No,Yes
100388,39,Female,White,High School,8,82,9,No,Finance,Austin,None,No,Yes
100389,34,Male,Black,Masters,19,54,8,No,Operations,San Francisco,None,No,Yes
100390,40,Male,White,High School,29,59,9,No,Marketing,Austin,None,No,Yes
100391,27,Male,Hispanic,Bachelors,25,74,9,No,Engineering,San Francisco,None,No,Yes
100392,37,Male,Asian,High School,1,100,3,Yes,Finance,Austin,None,No,No
100393,28,Male,Asian,Masters,11,75,7,No,HR,New York,None,No,Yes
100394,44,Female,White,High School,2,61,6,No,Engineering,San Francisco,None,No,No
100395,35,Male,Hispanic,Bachelors,11,94,9,Yes,Finance,New York,None,No,Yes
100396,22,Male,White,High School,23,92,2,Yes,Finance,Chicago,None,No,Yes
100397,62,Female,Asian,PhD,4,66,7,Yes,Operations,San Francisco,None,No,Yes
100398,55,Male,Hispanic,Bachelors,13,74,6,No,HR,Remote,None,No,No
100399,24,Female,White,High School,18,69,10,No,Engineering,Remote,None,No,No
100400,41,Male,Asian,Bachelors,18,67,5,No,Sales,New York,None,No,Yes
100401,30,Female,Black,Bachelors,18,69,7,Yes,Operations,Austin,None,No,No
100402,27,Male,White,Masters,5,59,5,No,Marketing,New York,None,No,No
100403,51,Non-binary,White,Bachelors,10,93,7,No,Operations,San Francisco,None,No,No
100404,46,Male,White,Bachelors,28,64,6,No,Finance,Chicago,None,No,Yes
100405,46,Female,White,Bachelors,11,71,6,Yes,Operations,Austin,None,No,No
100406,37,Male,Asian,Masters,11,78,7,Yes,Finance,San Francisco,None,No,Yes
100407,31,Male,White,PhD,7,70,7,No,Sales,San Francisco,None,No,No
100408,34,Non-binary,White,Bachelors,24,67,10,Yes,Sales,Chicago,None,No,Yes
100409,50,Female,White,High School,6,46,2,No,HR,Chicago,None,No,Yes
100410,23,Female,Asian,Bachelors,29,32,7,No,Operations,New York,None,No,Yes
100411,50,Female,Asian,High School,18,49,4,No,Engineering,New York,None,No,No
100412,31,Male,White,Bachelors,6,65,4,No,HR,Remote,None,No,Yes
100413,55,Male,White,Bachelors,14,58,6,No,Operations,Remote,None,No,No
100414,59,Male,Hispanic,Bachelors,5,34,7,Yes,HR,Austin,None,No,Yes
100415,26,Male,White,Bachelors,3,56,8,No,HR,Austin,None,No,Yes
100416,57,Male,White,PhD,2,10,9,No,HR,Austin,Cognitive,No,No
100417,24,Male,White,Masters,15,66,8,No,HR,San Francisco,None,No,Yes
100418,38,Male,White,PhD,4,43,6,No,HR,New York,None,No,No
100419,31,Male,White,Bachelors,30,53,10,No,Sales,Austin,None,No,Yes
100420,49,Male,Asian,Masters,4,82,8,No,Marketing,New York,None,No,Yes
100421,51,Female,White,Bachelors,4,98,8,No,Sales,Austin,None,No,No
100422,55,Female,Hispanic,Masters,2,88,2,No,Finance,New York,None,No,Yes
100423,50,Female,Black,Masters,30,71,4,No,Sales,New York,Cognitive,No,No
100424,41,Female,Hispanic,Masters,20,78,5,No,HR,Remote,None,No,Yes
100425,37,Male,White,Bachelors,27,68,6,No,Operations,New York,None,Yes,No
100426,49,Male,Hispanic,Bachelors,7,89,7,No,Engineering,New York,None,Yes,Yes
100427,44,Male,White,Masters,17,63,1,Yes,Marketing,New York,None,No,Yes
100428,27,Female,White,Bachelors,23,67,10,No,Finance,New York,None,No,Yes
100429,48,Male,White,Masters,4,42,9,No,Operations,Remote,None,No,No
100430,36,Female,White,Masters,17,63,7,No,Marketing,Remote,None,No,Yes
100431,28,Non-binary,Asian,High School,13,79,5,No,Sales,San Francisco,None,Yes,No
100432,50,Male,White,Bachelors,0,93,6,No,Operations,Austin,None,Yes,No
100433,22,Female,Black,Bachelors,8,77,6,No,Engineering,Chicago,None,No,No
100434,43,Male,Asian,High School,0,56,6,No,HR,Austin,Sensory,No,No
100435,55,Male,Hispanic,Bachelors,17,56,8,No,HR,Chicago,Cognitive,No,No
100436,57,Male,White,High School,7,71,5,No,Operations,Remote,None,No,No
100437,61,Male,White,PhD,3,77,10,Yes,Finance,Austin,None,No,Yes
100438,47,Male,Black,High School,19,66,4,Yes,Marketing,New York,None,No,Yes
100439,39,Female,White,Masters,23,57,7,No,Finance,San Francisco,None,No,No
100440,53,Male,Black,High School,10,56,4,No,Finance,Austin,None,Yes,Yes
100441,31,Male,White,PhD,20,50,8,Yes,Sales,Chicago,None,No,Yes
100442,22,Male,White,Masters,27,50,4,No,Engineering,Chicago,None,No,Yes
100443,55,Non-binary,Black,Bachelors,22,39,8,No,Sales,San Francisco,None,No,Yes
100444,61,Male,Black,Bachelors,5,100,3,No,Finance,Remote,None,No,No
100445,45,Female,Black,Bachelors,16,68,5,No,HR,New York,None,No,Yes
100446,52,Female,Black,Masters,19,73,8,No,Engineering,Remote,Cognitive,No,No
100447,34,Male,White,Bachelors,20,56,6,No,Operations,Remote,None,No,Yes
100448,48,Male,White,Masters,17,57,5,No,Sales,Remote,None,No,Yes
100449,56,Female,White,Bachelors,14,70,6,No,Operations,Chicago,Cognitive,No,No
100450,29,Male,Hispanic,High School,22,72,5,Yes,HR,Remote,None,No,No
100451,27,Female,Black,Masters,24,66,6,Yes,Marketing,Austin,None,No,Yes
100452,51,Female,Asian,Masters,3,33,7,No,Finance,New York,None,No,Yes
100453,24,Female,Black,PhD,30,95,8,No,Sales,Remote,None,No,Yes
100454,33,Male,White,PhD,18,81,6,No,Marketing,San Francisco,None,Yes,No
100455,37,Female,White,Bachelors,9,79,8,Yes,Marketing,Remote,None,Yes,No
100456,33,Male,Asian,Masters,14,56,8,No,Sales,Remote,None,No,Yes
100457,28,Female,Hispanic,Masters,28,65,4,No,Marketing,San Francisco,None,No,No
100458,56,Female,Asian,Bachelors,27,45,5,No,Finance,New York,None,No,Yes
100459,50,Male,Asian,Bachelors,30,58,7,No,Operations,New York,None,No,Yes
100460,62,Male,White,Bachelors,12,92,1,No,Operations,Remote,None,No,No
100461,54,Male,White,High School,5,85,2,No,Finance,Remote,None,No,No
100462,54,Male,White,High School,24,75,5,Yes,Sales,Remote,None,No,Yes
100463,28,Female,White,Bachelors,16,62,9,Yes,HR,New York,None,No,Yes
100464,38,Male,Hispanic,Masters,5,65,7,Yes,Engineering,Chicago,None,No,No
100465,51,Male,Hispanic,PhD,7,99,7,No,Sales,San Francisco,None,No,No
100466,41,Male,White,Bachelors,22,43,3,No,Sales,Remote,None,Yes,No
100467,61,Male,Hispanic,High School,3,66,7,Yes,Operations,Austin,None,No,Yes
100468,51,Female,White,Masters,8,23,5,Yes,Operations,Austin,None,No,No
100469,59,Male,White,Bachelors,27,58,7,No,HR,San Francisco,None,No,No
100470,55,Female,White,PhD,13,62,9,No,Finance,San Francisco,None,No,Yes
100471,33,Male,Black,Masters,19,83,6,Yes,Sales,Chicago,None,No,Yes
100472,52,Male,White,Masters,4,85,10,No,Operations,San Francisco,None,No,Yes
100473,34,Male,Asian,Masters,9,29,5,No,Engineering,San Francisco,None,No,Yes
100474,37,Female,Asian,Bachelors,28,81,10,No,Engineering,Remote,None,No,Yes
100475,35,Male,Hispanic,High School,4,51,5,Yes,Sales,San Francisco,None,No,Yes
100476,55,Female,White,Bachelors,19,82,4,No,Operations,New York,None,No,No
100477,48,Female,White,Masters,21,86,7,No,Engineering,New York,None,No,Yes
100478,49,Male,Asian,Masters,14,72,8,No,Operations,Chicago,Physical,No,No
100479,44,Female,Other,High School,24,41,7,No,Engineering,New York,None,No,No
100480,37,Female,Black,Bachelors,22,72,5,No,Marketing,Remote,None,No,No
100481,34,Female,White,High School,22,87,5,No,Engineering,New York,None,No,No
100482,23,Female,Other,High School,28,54,8,No,Operations,San Francisco,None,Yes,Yes
100483,22,Female,Black,Bachelors,8,57,6,No,Operations,Remote,None,Yes,No
100484,31,Male,Hispanic,Masters,9,93,7,No,HR,Chicago,Physical,No,No
100485,50,Female,Black,Bachelors,18,60,8,No,Finance,New York,None,No,No
100486,53,Male,White,Bachelors,7,100,6,No,HR,Chicago,None,No,No
100487,36,Male,Black,PhD,14,46,5,No,Marketing,Remote,None,No,No
100488,61,Male,Hispanic,Bachelors,10,61,6,No,Finance,New York,None,No,Yes
100489,45,Male,White,High School,13,57,10,Yes,Marketing,Austin,None,No,Yes
100490,39,Male,White,PhD,15,40,7,No,Sales,Austin,None,No,Yes
100491,47,Non-binary,White,Masters,27,49,8,Yes,Marketing,Chicago,None,No,Yes
100492,27,Female,White,Masters,9,100,10,Yes,HR,Austin,None,No,Yes
100493,36,Male,Asian,High School,1,71,9,Yes,Engineering,San Francisco,None,No,Yes
100494,30,Male,Asian,Bachelors,17,59,5,No,Sales,San Francisco,None,No,Yes
100495,61,Male,Hispanic,Bachelors,4,80,8,No,Finance,Remote,None,No,Yes
100496,42,Female,White,High School,25,28,6,No,HR,Austin,None,No,No
100497,50,Male,White,PhD,2,44,5,No,Marketing,Chicago,None,No,Yes
100498,23,Male,Black,Masters,21,66,7,No,Marketing,Chicago,None,No,No
100499,28,Male,White,Masters,17,73,6,No,Engineering,Remote,None,No,Yes
100500,54,Female,Hispanic,Bachelors,2,51,5,Yes,Sales,Austin,Physical,No,No
100501,26,Female,Hispanic,High School,22,70,10,No,Engineering,Austin,None,No,No
100502,57,Male,White,Masters,27,61,4,No,Sales,New York,None,Yes,No
100503,41,Male,White,Bachelors,9,53,8,No,Finance,Austin,None,No,Yes
100504,39,Male,White,Bachelors,17,82,2,No,HR,New York,None,No,Yes
100505,25,Female,White,High School,5,33,2,No,Marketing,Chicago,None,No,No
100506,53,Female,White,Bachelors,18,54,9,Yes,Operations,Remote,None,No,Yes
100507,50,Male,White,Masters,7,75,7,No,Finance,Austin,None,No,Yes
100508,31,Female,White,Bachelors,20,77,5,No,Finance,Remote,None,No,Yes
100509,36,Male,White,Masters,10,46,3,No,Operations,San Francisco,None,No,Yes
100510,22,Female,Black,Bachelors,15,94,6,No,Operations,New York,None,No,No
100511,55,Female,White,Bachelors,23,86,4,No,Operations,Austin,Cognitive,No,Yes
100512,44,Male,Hispanic,Bachelors,20,67,6,No,Engineering,San Francisco,None,No,No
100513,43,Male,Hispanic,Bachelors,9,82,6,No,HR,Chicago,None,No,Yes
100514,29,Male,White,Masters,4,79,9,No,HR,New York,None,No,No
100515,37,Male,White,Bachelors,7,57,6,No,HR,New York,Cognitive,No,No
100516,53,Female,White,Bachelors,15,70,6,No,Operations,San Francisco,None,No,No
100517,58,Female,White,Bachelors,23,63,8,No,HR,Remote,None,Yes,No
100518,30,Female,Other,High School,19,70,8,No,Operations,Chicago,None,No,No
100519,38,Female,White,High School,3,49,5,No,Sales,Remote,None,No,Yes
100520,25,Male,Asian,Bachelors,7,58,5,No,HR,New York,None,No,No
100521,23,Female,Hispanic,Masters,14,51,6,No,Finance,San Francisco,None,No,No
100522,27,Male,Hispanic,Bachelors,19,27,7,No,Operations,San Francisco,None,No,No
100523,31,Female,White,High School,23,52,10,Yes,Engineering,San Francisco,None,Yes,Yes
100524,58,Female,Asian,Bachelors,26,53,9,No,Sales,Austin,None,No,Yes
100525,38,Non-binary,White,Bachelors,10,79,6,Yes,HR,New York,None,No,No
100526,50,Male,Hispanic,Bachelors,3,68,8,No,HR,Chicago,None,No,No
100527,29,Female,White,High School,24,47,3,No,Operations,San Francisco,None,No,Yes
100528,25,Female,White,High School,30,67,8,No,HR,Austin,None,No,No
100529,42,Non-binary,Black,High School,28,82,5,No,HR,Remote,None,No,No
100530,28,Male,White,Masters,6,56,3,No,Sales,Remote,None,No,Yes
100531,55,Female,White,Bachelors,12,40,8,Yes,Engineering,Chicago,None,No,No
100532,47,Male,White,PhD,1,65,6,No,Marketing,New York,None,No,Yes
100533,34,Male,Black,PhD,6,60,4,Yes,HR,Chicago,None,No,Yes
100534,41,Male,Hispanic,Bachelors,19,46,6,Yes,HR,Chicago,Sensory,No,Yes
100535,58,Male,White,High School,0,52,4,No,Sales,New York,None,No,No
100536,37,Male,White,PhD,17,69,6,No,Engineering,San Francisco,None,No,No
100537,60,Female,White,High School,28,56,5,Yes,HR,New York,None,No,No
100538,50,Male,White,High School,10,55,6,Yes,Sales,San Francisco,None,No,Yes
100539,27,Male,Asian,PhD,30,100,7,Yes,Marketing,Remote,None,Yes,Yes
100540,33,Female,White,Masters,23,75,8,No,HR,San Francisco,None,No,Yes
100541,61,Female,Black,Masters,9,88,7,No,Engineering,New York,None,No,Yes
100542,47,Male,Hispanic,Bachelors,29,64,7,Yes,Finance,Chicago,None,No,No
100543,22,Female,White,High School,17,55,6,No,Operations,New York,None,No,Yes
100544,57,Female,White,High School,30,49,8,No,Marketing,Remote,None,No,No
100545,44,Male,Black,Bachelors,11,81,7,No,Finance,Remote,None,No,No
100546,26,Female,White,High School,30,48,9,No,Operations,New York,Cognitive,No,Yes
100547,52,Male,Hispanic,Bachelors,7,88,6,No,HR,San Francisco,None,No,No
100548,40,Non-binary,White,Masters,11,89,4,Yes,HR,Chicago,None,No,Yes
100549,60,Male,White,Bachelors,20,74,10,Yes,HR,New York,None,No,Yes
100550,25,Male,White,Bachelors,18,90,9,No,HR,Remote,None,No,Yes
100551,44,Male,Hispanic,Bachelors,16,76,6,Yes,Operations,New York,None,No,Yes
100552,37,Female,Black,Bachelors,18,52,8,No,Engineering,Remote,None,No,Yes
100553,24,Male,White,Masters,25,26,7,No,Engineering,Chicago,None,Yes,Yes
100554,24,Male,Black,Bachelors,26,89,7,No,Operations,New York,None,No,Yes
100555,42,Male,White,Masters,19,63,5,Yes,Engineering,Chicago,None,No,Yes
100556,60,Male,White,PhD,6,69,10,No,Finance,San Francisco,None,No,Yes
100557,58,Male,White,Bachelors,4,55,10,No,HR,Austin,None,No,Yes
100558,30,Male,White,Masters,15,47,8,No,Finance,New York,None,No,Yes
100559,25,Female,Asian,Bachelors,8,59,9,No,Finance,Austin,None,No,No
100560,52,Female,White,High School,25,60,4,Yes,Marketing,Austin,None,No,Yes
100561,55,Male,White,High School,17,62,6,No,Finance,Chicago,None,No,No
100562,37,Female,Asian,Bachelors,27,67,7,No,Operations,Chicago,None,No,No
100563,46,Female,White,Masters,23,63,7,No,Engineering,Remote,None,No,No
100564,30,Female,Asian,Masters,0,50,8,No,Finance,Austin,None,No,No
100565,57,Female,Black,Masters,13,90,7,No,Finance,New York,None,Yes,No
100566,22,Female,White,Masters,2,65,7,No,Marketing,Austin,None,No,No
100567,32,Male,Black,Bachelors,21,85,5,Yes,HR,San Francisco,None,No,Yes
100568,27,Male,White,Bachelors,22,55,7,No,Sales,Chicago,None,No,Yes
100569,39,Male,White,Bachelors,11,81,10,Yes,Marketing,Remote,None,No,No
100570,36,Male,Asian,High School,14,45,3,No,Marketing,New York,None,No,Yes
100571,48,Female,White,Bachelors,17,64,10,No,Operations,Austin,None,No,No
100572,45,Female,White,High School,15,55,6,No,Engineering,New York,None,No,No
100573,39,Female,Black,Bachelors,19,71,8,No,Operations,Chicago,Sensory,Yes,No
100574,42,Male,Hispanic,High School,17,98,4,No,HR,New York,None,No,Yes
100575,52,Female,White,High School,19,47,7,No,Finance,Chicago,Physical,No,No
100576,55,Male,Hispanic,Masters,20,79,8,Yes,HR,New York,None,No,Yes
100577,57,Female,Hispanic,High School,7,61,6,No,Marketing,New York,None,No,No
100578,50,Male,Hispanic,Masters,8,22,3,No,Sales,New York,None,No,No
100579,22,Male,White,Masters,17,45,7,No,Operations,Chicago,None,No,Yes
100580,51,Male,Hispanic,Bachelors,7,52,7,No,Finance,Austin,None,No,No
100581,44,Male,Other,High School,6,96,8,No,Sales,New York,None,No,Yes
100582,41,Male,White,High School,6,74,7,No,Operations,New York,None,No,Yes
100583,27,Male,Black,PhD,30,57,8,Yes,Marketing,Chicago,None,No,Yes
100584,52,Male,White,Bachelors,30,95,6,No,Engineering,Chicago,None,No,Yes
100585,58,Female,White,Bachelors,24,94,9,No,HR,Remote,None,No,Yes
100586,58,Female,White,Masters,5,56,10,No,Operations,Austin,None,No,Yes
100587,49,Female,Hispanic,Bachelors,28,53,2,Yes,Operations,Remote,None,No,No
100588,49,Female,Hispanic,High School,15,25,6,Yes,HR,Chicago,None,No,No
100589,27,Female,White,Masters,24,62,9,No,HR,San Francisco,None,No,No
100590,43,Female,White,Masters,24,61,3,Yes,Engineering,New York,None,No,No
100591,39,Male,White,Bachelors,27,71,5,Yes,HR,New York,None,No,Yes
100592,34,Male,Hispanic,Masters,20,56,7,No,HR,San Francisco,None,Yes,No
100593,43,Female,White,High School,9,59,4,No,Engineering,Remote,None,No,No
100594,26,Male,Black,PhD,6,67,7,No,HR,Remote,None,No,Yes
100595,45,Male,Black,Bachelors,12,60,2,No,Marketing,San Francisco,None,Yes,Yes
100596,47,Male,Hispanic,Masters,18,65,6,No,Sales,Austin,None,No,Yes
100597,60,Female,White,Masters,14,66,7,No,Marketing,Austin,None,No,Yes
100598,54,Male,White,Bachelors,2,65,7,Yes,Finance,San Francisco,Physical,No,No
100599,22,Male,White,High School,14,54,8,No,Sales,Remote,None,No,Yes
100600,59,Non-binary,White,High School,8,81,7,No,HR,Austin,None,No,No
100601,37,Female,Other,High School,24,72,6,No,Sales,Remote,None,No,Yes
100602,57,Male,Asian,Bachelors,24,78,6,No,Sales,Remote,None,No,No
100603,43,Male,White,Bachelors,11,43,6,Yes,Finance,Remote,Cognitive,No,Yes
100604,48,Female,Other,Bachelors,26,83,7,No,Operations,Austin,Cognitive,No,Yes
100605,33,Male,Other,Masters,14,79,7,No,Sales,Chicago,None,Yes,Yes
100606,53,Male,Hispanic,Bachelors,20,53,7,No,Engineering,New York,None,No,Yes
100607,40,Male,Asian,High School,26,68,6,No,Engineering,New York,None,No,No
100608,46,Female,Hispanic,Bachelors,22,72,10,Yes,Operations,Austin,None,No,Yes
100609,23,Male,Black,Masters,19,67,3,No,Operations,Chicago,None,Yes,No
100610,24,Male,White,High School,24,66,4,No,HR,New York,None,No,No
100611,32,Male,Other,High School,14,58,7,No,Finance,New York,None,No,No
100612,60,Female,White,Bachelors,5,74,7,No,HR,Austin,None,No,No
100613,54,Male,Asian,Masters,8,68,4,No,Marketing,Remote,None,No,No
100614,56,Male,Other,Bachelors,12,47,4,Yes,Sales,Chicago,None,No,Yes
100615,49,Male,Black,Bachelors,10,58,5,Yes,Finance,San Francisco,None,No,No
100616,28,Female,White,High School,20,55,6,Yes,HR,San Francisco,None,No,Yes
100617,56,Female,White,High School,24,75,10,No,Operations,Remote,None,No,No
100618,47,Male,White,Bachelors,13,95,4,No,Sales,Remote,None,No,Yes
100619,55,Male,Asian,Bachelors,19,92,10,No,Marketing,New York,None,No,Yes
100620,61,Male,Asian,High School,1,47,5,No,Marketing,Remote,None,No,No
100621,31,Female,White,High School,24,69,5,No,Operations,Austin,None,No,Yes
