Gender,Age,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Religion,Caste_Category,loan_approved
Male,36,No,0,Graduate,No,4465,0,146,120,Clear,Urban,Other,SC,Approved
Male,63,Yes,0,Graduate,No,8949,346,167,360,Clear,Urban,Hindu,SC,Approved
Male,52,No,2,Not_Graduate,No,6133,0,114,300,Clear,Semiurban,Sikh,SC,Approved
Female,47,No,2,Graduate,No,8145,0,136,120,Clear,Rural,Other,General,Approved
Female,32,Yes,0,Not_Graduate,Yes,2485,893,83,300,Unknown,Semiurban,Hindu,OBC,Approved
Female,44,Yes,1,Graduate,No,6571,2874,57,180,Unknown,Urban,Other,General,Approved
Male,40,Yes,1,Graduate,No,9508,421,160,60,Unknown,Urban,Christian,ST,Rejected
Male,45,No,3+,Graduate,No,10941,0,20,120,Defaulted,Semiurban,Hindu,SC,Rejected
Male,46,Yes,0,Graduate,No,12965,6985,171,240,Defaulted,Rural,Hindu,SC,Approved
Male,52,Yes,1,Graduate,Yes,12667,2432,144,60,Clear,Rural,Hindu,General,Approved
Male,22,Yes,3+,Graduate,No,6261,1011,34,300,Clear,Urban,Muslim,General,Approved
Female,50,Yes,2,Graduate,No,6473,0,105,300,Clear,Urban,Other,OBC,Approved
Male,50,No,3+,Graduate,No,2182,0,115,300,Defaulted,Urban,Hindu,General,Rejected
Female,27,Yes,2,Not_Graduate,No,4397,434,85,360,Unknown,Rural,Hindu,OBC,Rejected
Male,54,No,0,Not_Graduate,No,5452,0,176,360,Defaulted,Rural,Christian,OBC,Rejected
Male,55,Yes,0,Graduate,No,13478,3270,142,300,Clear,Semiurban,Muslim,SC,Approved
Male,56,Yes,3+,Not_Graduate,No,1000,1558,244,180,Clear,Semiurban,Christian,ST,Approved
Male,42,No,2,Not_Graduate,Yes,7423,0,200,120,Clear,Semiurban,Sikh,SC,Approved
Male,22,Yes,2,Not_Graduate,No,8085,1991,190,60,Clear,Rural,Hindu,General,Approved
Male,61,No,3+,Not_Graduate,No,1730,0,80,360,Clear,Urban,Hindu,SC,Approved
Female,59,No,0,Graduate,No,11555,0,298,60,Clear,Urban,Christian,OBC,Approved
Male,42,Yes,1,Graduate,No,6611,2902,317,300,Clear,Urban,Hindu,OBC,Approved
Female,31,Yes,1,Not_Graduate,No,3850,3949,156,360,Clear,Urban,Muslim,General,Rejected
Female,44,No,3+,Graduate,Yes,8053,0,164,60,Clear,Semiurban,Hindu,SC,Approved
Male,59,No,3+,Graduate,No,9910,0,199,180,Clear,Rural,Hindu,ST,Approved
Male,54,Yes,3+,Graduate,No,1000,0,169,60,Clear,Urban,Hindu,ST,Approved
Male,64,No,2,Graduate,No,7090,0,198,300,Unknown,Urban,Hindu,OBC,Rejected
Male,52,Yes,3+,Graduate,No,6107,1901,198,60,Defaulted,Semiurban,Muslim,General,Rejected
Female,22,Yes,2,Graduate,No,4037,1672,159,60,Clear,Semiurban,Muslim,General,Approved
Male,53,No,1,Graduate,No,1677,0,206,240,Clear,Urban,Other,ST,Approved
Male,55,Yes,1,Graduate,No,1000,469,20,120,Defaulted,Urban,Hindu,SC,Rejected
Male,63,No,1,Graduate,No,1090,0,189,360,Defaulted,Urban,Hindu,General,Rejected
Male,38,Yes,2,Graduate,No,2577,5272,92,240,Clear,Semiurban,Christian,OBC,Approved
Other,38,Yes,3+,Not_Graduate,Yes,2458,3711,228,300,Clear,Rural,Hindu,SC,Rejected
Male,38,Yes,2,Not_Graduate,Yes,3397,1201,120,300,Clear,Urban,Sikh,OBC,Approved
Male,21,Yes,0,Not_Graduate,Yes,8789,1311,184,60,Clear,Semiurban,Muslim,General,Approved
Female,45,Yes,1,Graduate,No,8161,945,205,60,Unknown,Semiurban,Hindu,OBC,Rejected
Male,42,Yes,1,Graduate,No,6607,2824,23,240,Clear,Rural,Other,ST,Approved
Other,24,No,0,Graduate,No,4786,0,178,300,Unknown,Urban,Hindu,OBC,Approved
Male,63,Yes,0,Graduate,No,1000,1730,189,300,Defaulted,Rural,Muslim,OBC,Rejected
Male,48,Yes,2,Not_Graduate,No,1000,2420,109,60,Clear,Semiurban,Christian,ST,Approved
Female,44,Yes,3+,Graduate,No,7561,2085,175,180,Clear,Urban,Hindu,OBC,Rejected
Male,29,Yes,3+,Graduate,No,6830,1990,142,180,Defaulted,Rural,Muslim,ST,Rejected
Male,58,Yes,3+,Graduate,No,9867,2824,206,240,Clear,Rural,Sikh,SC,Approved
Male,33,Yes,3+,Graduate,No,2527,3756,75,360,Clear,Semiurban,Hindu,General,Approved
Male,32,Yes,2,Graduate,No,8580,313,241,60,Unknown,Semiurban,Christian,OBC,Approved
Other,37,Yes,1,Graduate,Yes,6629,3287,166,360,Clear,Semiurban,Other,SC,Approved
Male,29,No,1,Not_Graduate,No,3435,0,72,180,Defaulted,Urban,Hindu,OBC,Rejected
Male,28,Yes,3+,Graduate,No,8622,2352,20,360,Unknown,Semiurban,Hindu,OBC,Approved
Male,65,No,3+,Graduate,Yes,9109,0,188,60,Clear,Semiurban,Hindu,SC,Approved
Male,40,Yes,1,Graduate,No,5195,3637,82,120,Clear,Semiurban,Hindu,SC,Approved
Male,22,No,3+,Not_Graduate,No,5684,0,174,180,Clear,Rural,Hindu,OBC,Approved
Female,22,No,2,Graduate,No,9732,0,169,120,Clear,Rural,Sikh,General,Approved
Female,47,Yes,3+,Graduate,Yes,6847,2409,155,120,Unknown,Urban,Sikh,OBC,Approved
Male,47,No,1,Graduate,No,10781,0,239,240,Clear,Urban,Sikh,ST,Approved
Male,40,No,0,Graduate,Yes,1294,0,122,300,Clear,Rural,Muslim,SC,Approved
Male,33,No,2,Graduate,No,2178,0,139,120,Clear,Urban,Hindu,ST,Rejected
Male,23,No,1,Graduate,No,2778,0,222,60,Clear,Semiurban,Muslim,OBC,Rejected
Male,52,No,3+,Graduate,No,5847,0,89,120,Defaulted,Rural,Hindu,SC,Approved
Female,54,No,0,Graduate,No,4830,0,199,300,Defaulted,Rural,Hindu,General,Rejected
Male,52,Yes,1,Graduate,No,9568,5259,204,240,Unknown,Rural,Other,SC,Approved
Female,36,No,0,Not_Graduate,No,4662,0,110,180,Clear,Rural,Muslim,General,Approved
Female,60,No,1,Not_Graduate,Yes,3847,0,209,360,Defaulted,Urban,Hindu,OBC,Rejected
Female,43,No,2,Graduate,No,6074,0,290,300,Clear,Urban,Hindu,ST,Rejected
Male,29,Yes,0,Graduate,No,9108,1002,196,300,Clear,Rural,Sikh,General,Approved
Male,37,Yes,0,Graduate,Yes,7696,0,162,240,Clear,Semiurban,Sikh,ST,Rejected
Male,28,No,3+,Graduate,No,6712,0,210,60,Unknown,Semiurban,Hindu,General,Approved
Male,46,Yes,0,Graduate,No,3513,3324,20,300,Defaulted,Urban,Muslim,General,Approved
Male,24,No,1,Graduate,No,12944,0,138,120,Clear,Semiurban,Sikh,OBC,Approved
Male,42,Yes,0,Graduate,No,3434,0,299,60,Defaulted,Semiurban,Hindu,OBC,Rejected
Male,33,Yes,1,Graduate,Yes,10220,3531,178,180,Unknown,Urban,Muslim,OBC,Approved
Female,38,Yes,0,Graduate,No,7417,573,235,120,Unknown,Semiurban,Hindu,General,Approved
Female,65,Yes,1,Graduate,No,1524,1761,168,120,Clear,Semiurban,Muslim,OBC,Approved
Male,28,Yes,1,Not_Graduate,No,2901,0,181,180,Unknown,Semiurban,Muslim,General,Rejected
Male,32,No,0,Not_Graduate,No,1000,0,129,120,Clear,Rural,Muslim,OBC,Approved
Female,58,No,3+,Graduate,No,7739,0,26,60,Unknown,Urban,Hindu,General,Approved
Male,39,No,0,Not_Graduate,Yes,4763,0,41,180,Clear,Rural,Hindu,SC,Rejected
Other,31,Yes,1,Not_Graduate,No,1000,682,125,360,Clear,Urban,Hindu,OBC,Approved
Male,41,Yes,2,Not_Graduate,No,7276,2926,159,60,Defaulted,Urban,Muslim,ST,Rejected
Male,31,No,2,Graduate,No,7805,0,183,360,Defaulted,Semiurban,Hindu,General,Rejected
Female,49,No,1,Graduate,No,13704,0,190,300,Defaulted,Rural,Hindu,General,Rejected
Female,56,No,3+,Not_Graduate,No,6084,0,153,240,Defaulted,Urban,Hindu,ST,Rejected
Male,46,No,0,Not_Graduate,Yes,3968,0,190,300,Clear,Rural,Hindu,SC,Rejected
Male,60,Yes,0,Graduate,No,10581,2395,135,240,Clear,Rural,Muslim,ST,Approved
Male,35,No,0,Not_Graduate,No,4989,0,197,180,Clear,Semiurban,Hindu,OBC,Rejected
Male,22,Yes,3+,Graduate,No,5454,3376,20,360,Clear,Semiurban,Sikh,ST,Rejected
Male,36,Yes,2,Graduate,No,1000,4668,226,120,Clear,Urban,Hindu,General,Approved
Other,47,Yes,1,Graduate,No,3925,2908,242,360,Defaulted,Urban,Hindu,OBC,Rejected
Female,46,Yes,3+,Graduate,No,1000,2407,139,120,Clear,Rural,Muslim,OBC,Approved
Male,63,No,2,Graduate,No,10127,0,58,120,Clear,Rural,Sikh,General,Approved
Male,28,Yes,1,Not_Graduate,Yes,8140,714,159,300,Clear,Rural,Hindu,SC,Rejected
Female,38,Yes,3+,Not_Graduate,No,1000,612,184,60,Defaulted,Urban,Sikh,ST,Rejected
Male,23,Yes,2,Graduate,No,7490,1084,33,300,Clear,Rural,Hindu,SC,Approved
Male,24,No,1,Graduate,No,4855,0,215,120,Clear,Urban,Muslim,OBC,Approved
Male,36,Yes,3+,Not_Graduate,No,1000,1325,118,300,Clear,Urban,Muslim,OBC,Rejected
Male,40,No,1,Not_Graduate,No,6028,0,42,120,Clear,Semiurban,Hindu,General,Approved
Male,57,Yes,2,Not_Graduate,No,11031,936,219,300,Clear,Semiurban,Hindu,General,Approved
Male,55,Yes,1,Graduate,No,9969,2528,167,300,Defaulted,Rural,Other,General,Rejected
Male,60,Yes,0,Not_Graduate,No,4434,1247,20,120,Clear,Semiurban,Muslim,General,Rejected
Female,51,Yes,1,Graduate,No,3820,1054,248,180,Clear,Rural,Sikh,General,Approved
Other,51,Yes,3+,Graduate,No,9918,2675,136,60,Defaulted,Semiurban,Sikh,SC,Rejected
Male,61,No,1,Graduate,No,9573,0,161,360,Clear,Semiurban,Hindu,General,Approved
Female,50,Yes,3+,Graduate,No,8734,642,177,300,Clear,Rural,Other,SC,Approved
Male,54,Yes,3+,Graduate,No,5871,3096,228,360,Unknown,Urban,Hindu,General,Rejected
Male,62,No,3+,Not_Graduate,No,7525,0,123,300,Clear,Urban,Hindu,SC,Approved
Male,24,Yes,1,Graduate,No,11813,2496,88,120,Clear,Rural,Christian,OBC,Approved
Female,40,No,1,Not_Graduate,Yes,7366,0,204,120,Clear,Urban,Sikh,OBC,Approved
Male,39,No,2,Not_Graduate,Yes,4667,0,226,300,Clear,Rural,Hindu,General,Rejected
Male,25,Yes,3+,Graduate,No,9245,1648,20,60,Defaulted,Semiurban,Muslim,OBC,Rejected
Male,63,Yes,2,Not_Graduate,No,3305,1069,91,360,Clear,Semiurban,Other,SC,Rejected
Male,59,Yes,1,Not_Graduate,No,8997,4294,62,300,Clear,Urban,Other,General,Approved
Male,35,Yes,0,Not_Graduate,No,1000,2247,152,240,Clear,Urban,Muslim,SC,Rejected
Female,29,No,0,Graduate,No,3026,0,282,240,Clear,Semiurban,Muslim,SC,Rejected
Male,65,Yes,2,Not_Graduate,No,8051,3672,242,60,Clear,Semiurban,Christian,SC,Approved
Male,62,No,2,Graduate,Yes,5431,0,38,360,Clear,Urban,Christian,OBC,Rejected
Female,27,Yes,0,Graduate,No,2237,5443,110,240,Clear,Urban,Sikh,OBC,Approved
Male,22,No,3+,Graduate,Yes,4662,0,138,60,Unknown,Semiurban,Christian,OBC,Approved
Female,55,Yes,1,Not_Graduate,No,6046,2046,266,60,Defaulted,Urban,Muslim,General,Rejected
Male,29,No,1,Graduate,No,13342,0,53,360,Unknown,Semiurban,Muslim,SC,Approved
Male,32,Yes,1,Not_Graduate,No,4905,3582,250,240,Clear,Semiurban,Muslim,General,Approved
Male,40,Yes,0,Graduate,Yes,16375,2973,184,300,Defaulted,Semiurban,Hindu,General,Rejected
Female,42,Yes,1,Not_Graduate,No,1436,3041,274,60,Clear,Semiurban,Hindu,OBC,Approved
Female,31,No,0,Graduate,Yes,6081,0,236,60,Clear,Semiurban,Hindu,SC,Rejected
Female,30,No,1,Graduate,No,5869,0,81,180,Clear,Urban,Other,General,Rejected
Male,30,Yes,0,Not_Graduate,No,6220,2756,20,360,Clear,Urban,Christian,OBC,Approved
Female,28,No,3+,Graduate,No,6289,0,164,60,Clear,Rural,Hindu,OBC,Approved
Other,24,Yes,3+,Graduate,Yes,4677,2737,62,360,Clear,Urban,Muslim,SC,Rejected
Male,22,Yes,1,Graduate,No,1000,1995,43,300,Clear,Semiurban,Other,OBC,Rejected
Male,24,Yes,1,Graduate,No,13817,3972,160,60,Clear,Rural,Christian,SC,Approved
Male,52,No,1,Graduate,Yes,8705,0,50,240,Clear,Rural,Sikh,SC,Rejected
Male,47,No,1,Graduate,No,4144,0,187,60,Unknown,Semiurban,Hindu,ST,Approved
Male,40,No,1,Not_Graduate,Yes,7188,0,203,180,Defaulted,Urban,Sikh,General,Rejected
Male,55,Yes,0,Graduate,No,12429,1810,62,180,Clear,Semiurban,Hindu,General,Approved
Male,37,No,0,Graduate,No,9323,0,115,60,Defaulted,Semiurban,Muslim,ST,Approved
Male,30,Yes,0,Graduate,No,10028,2295,20,120,Clear,Rural,Hindu,OBC,Approved
Male,34,No,0,Graduate,No,8606,0,247,120,Unknown,Urban,Hindu,OBC,Rejected
Female,32,No,1,Graduate,No,8515,0,163,300,Clear,Urban,Hindu,General,Approved
Female,57,Yes,1,Graduate,No,7488,1894,98,300,Unknown,Rural,Hindu,OBC,Approved
Male,59,Yes,0,Graduate,No,3368,621,154,300,Unknown,Rural,Hindu,ST,Approved
Male,47,Yes,1,Graduate,No,11364,2595,200,360,Clear,Semiurban,Hindu,General,Approved
Male,43,No,1,Graduate,No,8366,0,248,300,Clear,Urban,Hindu,OBC,Rejected
Male,38,No,2,Graduate,No,1000,0,243,360,Clear,Rural,Muslim,OBC,Approved
Male,65,No,1,Graduate,No,10155,0,230,60,Clear,Semiurban,Hindu,SC,Rejected
Male,35,Yes,2,Graduate,Yes,8178,3079,80,60,Clear,Rural,Hindu,ST,Approved
Male,25,Yes,3+,Graduate,No,13322,1549,208,120,Clear,Semiurban,Muslim,General,Approved
Female,58,No,2,Graduate,No,10258,0,181,300,Clear,Urban,Other,General,Approved
Male,40,No,3+,Graduate,Yes,6449,0,105,240,Clear,Semiurban,Hindu,General,Approved
Male,64,Yes,0,Not_Graduate,No,4385,1790,120,60,Clear,Semiurban,Muslim,OBC,Approved
Male,33,Yes,2,Graduate,No,8242,2876,149,240,Clear,Rural,Hindu,ST,Approved
Male,29,No,1,Not_Graduate,No,5372,0,172,360,Clear,Semiurban,Hindu,OBC,Approved
Male,41,Yes,3+,Graduate,No,10312,0,75,360,Clear,Rural,Hindu,ST,Approved
Male,28,Yes,3+,Graduate,No,2933,5553,75,120,Defaulted,Urban,Muslim,OBC,Rejected
Female,23,No,1,Not_Graduate,No,8332,0,56,180,Clear,Semiurban,Christian,OBC,Rejected
Female,28,Yes,1,Graduate,No,5013,5290,219,180,Clear,Urban,Hindu,OBC,Approved
Male,60,No,1,Not_Graduate,No,5234,0,182,240,Clear,Rural,Muslim,OBC,Approved
Other,49,No,2,Graduate,No,7035,0,214,240,Clear,Semiurban,Hindu,General,Rejected
Male,36,No,0,Graduate,No,4660,0,216,60,Clear,Urban,Muslim,General,Approved
Male,25,Yes,1,Graduate,Yes,2962,2773,130,60,Clear,Rural,Christian,General,Approved
Male,40,No,1,Graduate,No,7251,0,214,180,Defaulted,Rural,Muslim,OBC,Rejected
Male,61,Yes,3+,Graduate,No,12921,2125,30,360,Clear,Urban,Sikh,General,Rejected
Male,36,Yes,1,Graduate,No,6867,105,156,60,Clear,Urban,Hindu,ST,Rejected
Male,46,Yes,3+,Graduate,No,11464,1627,46,120,Clear,Urban,Muslim,OBC,Approved
Male,24,Yes,3+,Graduate,No,9845,5001,227,120,Clear,Urban,Hindu,SC,Approved
Female,61,Yes,2,Graduate,No,4826,409,113,360,Clear,Urban,Hindu,General,Approved
Male,29,Yes,0,Graduate,Yes,6008,3767,197,360,Unknown,Urban,Muslim,ST,Rejected
Female,41,No,1,Graduate,No,10906,0,79,60,Clear,Urban,Christian,SC,Rejected
Other,47,Yes,3+,Graduate,No,3485,2776,214,180,Clear,Rural,Other,General,Approved
Female,52,Yes,0,Graduate,No,6806,0,122,360,Unknown,Semiurban,Sikh,SC,Rejected
Female,29,Yes,1,Not_Graduate,No,1816,0,47,60,Clear,Rural,Muslim,General,Approved
Other,58,No,3+,Graduate,Yes,5880,0,49,120,Defaulted,Rural,Other,SC,Rejected
Male,45,Yes,1,Graduate,No,6454,1629,233,120,Clear,Rural,Hindu,SC,Approved
Male,35,Yes,3+,Not_Graduate,Yes,1000,2594,20,300,Clear,Urban,Hindu,General,Approved
Female,42,Yes,1,Not_Graduate,No,3870,3066,121,360,Clear,Rural,Hindu,General,Approved
Male,42,No,0,Graduate,Yes,7756,0,245,240,Unknown,Urban,Christian,SC,Approved
Male,23,No,2,Graduate,No,1000,0,167,360,Clear,Semiurban,Other,OBC,Rejected
Male,51,Yes,0,Graduate,No,13203,0,165,240,Unknown,Rural,Hindu,OBC,Approved
Male,24,Yes,3+,Graduate,Yes,16145,0,149,120,Defaulted,Rural,Sikh,OBC,Approved
Male,57,No,0,Graduate,Yes,3422,0,90,60,Clear,Urban,Sikh,OBC,Approved
Other,48,No,0,Graduate,No,2633,0,79,60,Clear,Semiurban,Hindu,OBC,Approved
Male,40,Yes,2,Not_Graduate,Yes,2643,3011,43,240,Clear,Rural,Muslim,General,Approved
Male,40,Yes,0,Not_Graduate,No,6361,1323,188,120,Clear,Urban,Hindu,OBC,Approved
Male,29,Yes,1,Not_Graduate,No,5101,0,203,60,Clear,Rural,Muslim,General,Approved
Female,52,Yes,3+,Graduate,Yes,10034,2580,95,180,Clear,Semiurban,Hindu,SC,Approved
Female,33,Yes,0,Graduate,No,7283,1886,232,60,Defaulted,Urban,Hindu,OBC,Rejected
Female,55,No,2,Graduate,No,2852,0,201,120,Clear,Rural,Muslim,General,Approved
Male,24,No,2,Graduate,Yes,1000,0,49,120,Clear,Urban,Hindu,SC,Approved
Male,44,Yes,0,Graduate,No,5374,3604,143,120,Clear,Semiurban,Hindu,General,Rejected
Male,41,Yes,3+,Graduate,No,3780,0,377,300,Clear,Semiurban,Muslim,OBC,Rejected
Female,30,Yes,2,Not_Graduate,No,5688,3366,275,180,Clear,Rural,Hindu,General,Approved
Female,47,Yes,0,Graduate,No,10433,1275,115,60,Clear,Semiurban,Muslim,SC,Rejected
Female,31,No,2,Graduate,Yes,1000,0,147,120,Unknown,Urban,Hindu,ST,Approved
Male,61,Yes,1,Not_Graduate,No,5923,4033,31,300,Clear,Semiurban,Muslim,General,Approved
Male,60,Yes,2,Graduate,No,4942,36,196,240,Unknown,Rural,Hindu,General,Rejected
Other,60,Yes,3+,Not_Graduate,Yes,3705,1169,58,360,Clear,Rural,Sikh,ST,Approved
Male,23,Yes,3+,Graduate,No,4654,3865,111,180,Clear,Urban,Muslim,General,Approved
Male,46,Yes,1,Graduate,No,7575,3424,260,60,Clear,Rural,Hindu,OBC,Approved
Female,60,Yes,3+,Graduate,No,6370,96,85,240,Clear,Rural,Muslim,OBC,Approved
Male,43,No,0,Graduate,No,3198,0,78,360,Clear,Urban,Hindu,General,Approved
Male,41,No,0,Graduate,No,8903,0,90,180,Clear,Rural,Sikh,OBC,Approved
Male,23,Yes,1,Graduate,No,14921,1595,173,360,Clear,Urban,Christian,OBC,Approved
Female,49,No,1,Graduate,No,8284,0,34,60,Clear,Urban,Hindu,General,Approved
Male,32,No,3+,Not_Graduate,No,5249,0,131,240,Defaulted,Semiurban,Hindu,OBC,Rejected
Male,55,Yes,2,Graduate,No,11179,3770,108,240,Clear,Rural,Christian,OBC,Approved
Male,50,Yes,1,Not_Graduate,No,8178,2329,152,240,Clear,Semiurban,Muslim,OBC,Rejected
Male,61,Yes,1,Not_Graduate,Yes,1000,2686,226,60,Clear,Urban,Muslim,General,Approved
Other,46,No,1,Not_Graduate,No,4545,0,246,180,Clear,Rural,Muslim,General,Rejected
Male,43,Yes,2,Not_Graduate,No,6483,1818,211,60,Unknown,Rural,Christian,General,Rejected
Male,40,Yes,0,Graduate,No,13829,2682,229,300,Clear,Urban,Hindu,OBC,Approved
Male,60,No,1,Graduate,No,1451,0,122,120,Clear,Urban,Christian,SC,Approved
Male,59,No,2,Not_Graduate,No,5452,0,181,60,Unknown,Rural,Muslim,General,Approved
Male,53,Yes,2,Graduate,No,6359,3091,88,360,Clear,Rural,Muslim,OBC,Approved
Male,62,Yes,0,Graduate,No,11377,900,94,60,Unknown,Semiurban,Hindu,OBC,Approved
Female,37,No,3+,Not_Graduate,Yes,3036,0,121,180,Clear,Urban,Hindu,ST,Approved
Female,41,No,1,Graduate,No,9114,0,20,180,Defaulted,Urban,Christian,OBC,Rejected
Male,51,Yes,0,Graduate,No,1804,2772,106,120,Clear,Semiurban,Sikh,OBC,Approved
Female,55,Yes,0,Graduate,No,2654,91,20,120,Clear,Rural,Muslim,OBC,Rejected
Other,45,Yes,3+,Not_Graduate,No,1000,0,165,360,Defaulted,Semiurban,Hindu,ST,Rejected
Male,59,Yes,1,Graduate,No,2217,2417,178,180,Defaulted,Urban,Muslim,OBC,Rejected
Male,35,Yes,3+,Graduate,Yes,10922,0,134,360,Clear,Rural,Hindu,General,Approved
Male,25,No,1,Graduate,No,3440,0,264,60,Clear,Urban,Muslim,OBC,Rejected
Female,39,No,3+,Not_Graduate,No,6878,0,284,180,Clear,Semiurban,Muslim,OBC,Approved
Male,40,No,0,Not_Graduate,No,6018,0,185,300,Defaulted,Urban,Hindu,ST,Approved
Male,26,No,0,Graduate,No,8344,0,58,300,Clear,Urban,Christian,General,Approved
Female,43,No,2,Graduate,No,4129,0,62,240,Clear,Urban,Christian,OBC,Rejected
Female,56,No,0,Graduate,No,5734,0,227,180,Clear,Urban,Hindu,SC,Approved
Male,44,Yes,2,Not_Graduate,Yes,8331,0,201,300,Unknown,Rural,Muslim,ST,Approved
Male,31,Yes,1,Graduate,Yes,8361,3110,29,180,Unknown,Rural,Christian,OBC,Approved
Male,48,No,2,Graduate,No,10009,0,148,240,Clear,Urban,Muslim,ST,Approved
Male,56,Yes,3+,Not_Graduate,No,2876,5418,129,300,Clear,Semiurban,Muslim,General,Rejected
Male,43,Yes,2,Graduate,No,5089,0,324,240,Clear,Semiurban,Muslim,OBC,Approved
Female,47,Yes,3+,Not_Graduate,No,3593,1268,238,300,Unknown,Rural,Muslim,SC,Rejected
Female,63,No,0,Graduate,Yes,5629,0,52,120,Clear,Urban,Sikh,General,Approved
Female,57,Yes,0,Graduate,No,4037,3070,139,360,Clear,Urban,Christian,General,Approved
Female,43,Yes,2,Not_Graduate,No,1980,2534,20,60,Clear,Semiurban,Christian,OBC,Approved
Male,43,Yes,1,Graduate,No,6945,4317,245,60,Unknown,Rural,Hindu,SC,Rejected
Male,51,Yes,3+,Not_Graduate,No,3857,4086,170,120,Unknown,Rural,Muslim,General,Rejected
Female,37,No,0,Not_Graduate,No,6776,0,192,360,Clear,Rural,Christian,SC,Rejected
Male,27,Yes,1,Not_Graduate,No,6620,3402,112,240,Clear,Semiurban,Hindu,OBC,Approved
Female,44,Yes,2,Graduate,No,4001,2671,273,60,Clear,Rural,Hindu,OBC,Approved
Female,52,No,0,Not_Graduate,No,1065,0,20,60,Clear,Semiurban,Christian,SC,Rejected
Other,58,Yes,2,Not_Graduate,No,3603,1574,219,60,Unknown,Rural,Christian,ST,Rejected
Male,52,No,1,Not_Graduate,No,5336,0,259,180,Clear,Semiurban,Other,OBC,Rejected
Female,22,Yes,1,Not_Graduate,No,2108,3655,136,240,Unknown,Semiurban,Christian,OBC,Rejected
Male,59,Yes,0,Graduate,No,6015,3578,237,300,Clear,Urban,Hindu,General,Rejected
Other,36,Yes,2,Graduate,No,4724,1455,99,60,Clear,Semiurban,Hindu,General,Rejected
Male,65,No,1,Graduate,No,4616,0,256,60,Unknown,Semiurban,Hindu,SC,Approved
Male,23,No,3+,Graduate,No,9760,0,176,240,Clear,Urban,Hindu,ST,Approved
Male,45,Yes,2,Graduate,No,16625,2431,132,300,Clear,Urban,Christian,OBC,Approved
Male,39,No,3+,Graduate,No,11278,0,93,300,Clear,Urban,Muslim,General,Approved
Male,27,Yes,3+,Not_Graduate,No,2978,933,161,180,Unknown,Urban,Other,General,Approved
Female,53,No,3+,Not_Graduate,No,1000,0,254,240,Clear,Rural,Christian,General,Approved
Male,45,Yes,0,Not_Graduate,Yes,1529,3078,289,240,Clear,Urban,Hindu,General,Rejected
Female,42,Yes,2,Graduate,No,5538,1313,48,240,Clear,Urban,Hindu,OBC,Rejected
Male,51,No,3+,Graduate,No,8825,0,51,360,Clear,Semiurban,Hindu,OBC,Approved
Female,51,Yes,0,Graduate,No,1907,485,149,240,Clear,Rural,Muslim,General,Approved
Other,29,No,3+,Not_Graduate,No,2583,0,236,60,Defaulted,Semiurban,Christian,OBC,Rejected
Female,42,Yes,2,Graduate,No,4323,3337,264,60,Clear,Semiurban,Other,General,Approved
Female,38,No,1,Not_Graduate,No,3692,0,165,60,Clear,Rural,Hindu,General,Rejected
Male,35,No,3+,Graduate,No,3089,0,291,180,Clear,Rural,Hindu,OBC,Rejected
Female,48,No,1,Not_Graduate,No,1000,0,172,300,Clear,Rural,Other,General,Approved
Male,65,Yes,1,Graduate,No,7578,1112,53,60,Clear,Semiurban,Christian,General,Approved
Male,27,Yes,2,Graduate,Yes,8287,4753,178,360,Defaulted,Semiurban,Hindu,SC,Rejected
Male,27,No,1,Not_Graduate,No,7669,0,56,360,Clear,Rural,Christian,General,Approved
Male,22,Yes,1,Not_Graduate,No,1000,2396,114,180,Clear,Urban,Christian,SC,Rejected
Male,46,No,3+,Not_Graduate,Yes,7475,0,32,360,Defaulted,Semiurban,Sikh,OBC,Rejected
Male,35,Yes,2,Not_Graduate,No,9118,1650,241,180,Defaulted,Rural,Muslim,OBC,Rejected
Male,31,Yes,1,Graduate,No,8493,3125,20,240,Clear,Rural,Christian,ST,Approved
Other,50,Yes,2,Graduate,No,8182,4126,234,300,Clear,Semiurban,Hindu,General,Approved
Male,39,Yes,3+,Not_Graduate,No,12334,4229,236,360,Clear,Rural,Other,General,Approved
Male,60,Yes,2,Graduate,No,3976,2349,118,240,Clear,Semiurban,Hindu,General,Approved
Male,54,No,1,Graduate,No,11339,0,191,120,Clear,Semiurban,Muslim,OBC,Approved
Male,55,No,2,Not_Graduate,No,7032,0,20,360,Clear,Rural,Other,OBC,Rejected
Male,30,Yes,3+,Graduate,Yes,10120,2232,20,300,Defaulted,Rural,Muslim,OBC,Rejected
Male,25,No,2,Not_Graduate,No,1000,0,292,120,Defaulted,Urban,Christian,General,Rejected
Male,34,No,0,Not_Graduate,No,2455,0,35,360,Clear,Semiurban,Christian,ST,Rejected
Male,44,Yes,3+,Not_Graduate,No,4993,1458,138,360,Clear,Semiurban,Muslim,General,Approved
Male,59,Yes,1,Graduate,No,1000,48,207,120,Clear,Semiurban,Christian,SC,Approved
Male,54,Yes,3+,Graduate,Yes,1491,2677,172,300,Clear,Semiurban,Muslim,ST,Approved
Female,24,Yes,2,Graduate,No,6400,597,285,180,Clear,Urban,Muslim,General,Approved
Female,45,Yes,1,Graduate,No,1000,2877,173,120,Clear,Semiurban,Hindu,ST,Approved
Female,41,No,0,Not_Graduate,No,1847,0,37,300,Clear,Urban,Sikh,OBC,Rejected
