enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,looking_for_job_change
29980,city_11,0.55,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,1,23,No
1004,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,4,10,No
15439,city_116,0.743,Male,Has relevent experience,Full time course,Masters,STEM,18,10/49,Funded Startup,2,204,No
21551,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,1,41,No
6623,city_114,0.925999999999999,Unknown,Has relevent experience,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,4,15,No
6658,city_83,0.922999999999999,Male,No relevent experience,no_enrollment,Graduate,Business Degree,3,1000-4999,Pvt Ltd,1,51,No
25707,city_104,0.924,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,1,9,No
26119,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,23,No
16338,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,88,No
6184,city_21,0.624,Unknown,No relevent experience,no_enrollment,Unknown,Unknown,4,Unknown,Unknown,never,23,No
28327,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Unknown,Unknown,2,17,No
11288,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,13,500-999,Funded Startup,1,20,No
20537,city_61,0.912999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,53,No
28435,city_21,0.624,Unknown,No relevent experience,no_enrollment,High School,Unknown,3,Unknown,Unknown,never,33,No
4985,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,4,Unknown,Public Sector,1,184,No
3762,city_16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,<10,Pvt Ltd,>4,144,No
26854,city_90,0.698,Unknown,No relevent experience,no_enrollment,High School,Unknown,1,Unknown,Unknown,never,98,No
5013,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,50-99,Unknown,1,288,No
31220,city_83,0.922999999999999,Unknown,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,102,No
28969,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,64,No
17893,city_65,0.802,Unknown,No relevent experience,no_enrollment,High School,Unknown,2,Unknown,Unknown,never,13,No
19059,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,1,18,No
13258,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,>4,3,No
30993,city_160,0.92,Male,Has relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,1,214,No
15044,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,2,14,No
25841,city_71,0.884,Male,No relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,never,216,No
26304,city_54,0.856,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,50-99,Pvt Ltd,1,83,No
239,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Public Sector,2,214,No
30386,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,45,No
1120,city_61,0.912999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,1,65,No
29932,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,NGO,3,304,No
4316,city_103,0.92,Unknown,No relevent experience,Unknown,Graduate,STEM,6,Unknown,Unknown,Unknown,5,No
5452,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,>4,46,No
4657,city_114,0.925999999999999,Male,Has relevent experience,Part time course,Unknown,Unknown,>20,Unknown,Unknown,never,52,No
19129,city_67,0.855,Unknown,No relevent experience,no_enrollment,Masters,Business Degree,19,1000-4999,Pvt Ltd,2,15,No
4111,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,4,95,No
31457,city_64,0.665999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,2,37,No
11275,city_150,0.698,Male,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,150,No
26061,city_13,0.827,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,NGO,4,48,No
33090,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,12,10000+,Unknown,1,77,No
32089,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,5000-9999,Pvt Ltd,2,20,No
23283,city_123,0.738,Unknown,Has relevent experience,Full time course,Graduate,Other,1,5000-9999,Pvt Ltd,1,90,No
22365,city_99,0.915,Unknown,No relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,25,No
13189,city_103,0.92,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,NGO,>4,170,No
21065,city_50,0.895999999999999,Male,No relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,never,168,No
7061,city_65,0.802,Unknown,Has relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,Unknown,100,No
4118,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Unknown,1,44,No
22041,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,NGO,4,22,No
24371,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,86,No
20836,city_114,0.925999999999999,Male,No relevent experience,Full time course,High School,Unknown,1,Unknown,Unknown,never,65,No
14125,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,2,6,No
27448,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,6,No
8366,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,500-999,Funded Startup,1,67,No
9886,city_104,0.924,Male,Has relevent experience,no_enrollment,Primary School,Unknown,15,100-500,Pvt Ltd,2,58,No
30852,city_98,0.949,Male,No relevent experience,no_enrollment,High School,Unknown,7,100-500,Pvt Ltd,>4,288,No
2502,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,7,100-500,Pvt Ltd,1,154,No
23173,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,100,No
9400,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,never,24,No
32763,city_16,0.91,Female,No relevent experience,Full time course,High School,Unknown,2,50-99,Unknown,1,32,No
3036,city_83,0.922999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,41,No
31603,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Unknown,Unknown,1,10,No
21279,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Unknown,4,10/49,Pvt Ltd,1,104,No
12726,city_114,0.925999999999999,Male,No relevent experience,Part time course,High School,Unknown,1,10000+,Other,1,152,No
2670,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,10,No
27280,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,500-999,Funded Startup,1,66,No
19207,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,9,100-500,Funded Startup,4,36,No
18041,city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,127,No
18952,city_114,0.925999999999999,Male,No relevent experience,Full time course,Graduate,Business Degree,7,<10,Pvt Ltd,2,85,No
18765,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,Unknown,10,100-500,Pvt Ltd,2,72,No
5268,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,10,500-999,Pvt Ltd,2,43,No
6163,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,NGO,1,37,No
14748,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,78,No
4094,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Funded Startup,1,54,No
2982,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Pvt Ltd,1,61,No
1282,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,19,10000+,Pvt Ltd,>4,21,No
5164,city_114,0.925999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,>20,1000-4999,NGO,>4,28,No
16501,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,>4,21,No
27272,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,6,50-99,NGO,1,39,No
633,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,2,44,No
21492,city_158,0.765999999999999,Male,Has relevent experience,Part time course,Graduate,Business Degree,9,1000-4999,Pvt Ltd,>4,112,No
26332,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Funded Startup,1,21,No
28328,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,Unknown,10,Unknown,Unknown,4,38,No
3630,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,Other,11,<10,Pvt Ltd,1,22,No
14352,city_102,0.804,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,>4,258,No
738,city_23,0.899,Unknown,Has relevent experience,Part time course,High School,Unknown,10,10000+,Public Sector,>4,66,No
24191,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,Unknown,Unknown,4,163,No
13321,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,>4,83,No
4812,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,>4,128,No
28686,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Unknown,Pvt Ltd,3,40,No
24516,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,>4,18,No
4507,city_67,0.855,Male,Has relevent experience,no_enrollment,High School,Unknown,16,50-99,Pvt Ltd,2,34,No
11551,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,Other,7,50-99,Pvt Ltd,2,268,No
11568,city_65,0.802,Unknown,Has relevent experience,no_enrollment,Graduate,Business Degree,11,Unknown,Unknown,1,73,No
21862,city_114,0.925999999999999,Unknown,Has relevent experience,Unknown,Graduate,STEM,Unknown,50-99,NGO,1,138,No
14059,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,66,No
23929,city_71,0.884,Male,No relevent experience,no_enrollment,Graduate,STEM,18,Unknown,Unknown,>4,18,No
19488,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Early Stage Startup,1,5,No
8848,city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,6,Unknown,Unknown,1,14,No
14367,city_128,0.527,Unknown,No relevent experience,no_enrollment,Graduate,STEM,4,Unknown,Unknown,3,66,No
7268,city_114,0.925999999999999,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,1,Unknown,Unknown,never,57,No
33310,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,47,No
6102,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,79,No
3569,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,60,No
30139,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,Unknown,16,1000-4999,Pvt Ltd,1,52,No
14279,city_176,0.764,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,2,12,No
1512,city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,2,156,No
8210,city_97,0.925,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,16,No
26822,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,NGO,1,226,No
13593,city_83,0.922999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Pvt Ltd,1,12,No
8538,city_83,0.922999999999999,Unknown,Has relevent experience,Full time course,Masters,STEM,7,50-99,Early Stage Startup,2,31,No
27383,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Unknown,Unknown,1,25,No
6447,city_160,0.92,Male,No relevent experience,Full time course,High School,Unknown,8,100-500,Public Sector,2,48,No
15701,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,140,No
6680,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,Unknown,10,No
6537,city_76,0.698,Female,No relevent experience,no_enrollment,Masters,STEM,7,500-999,NGO,1,12,No
3144,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,Other,>20,100-500,Public Sector,>4,34,No
32791,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,2,82,No
10620,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Funded Startup,1,100,No
7059,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,91,No
32676,city_114,0.925999999999999,Unknown,No relevent experience,Full time course,Graduate,Other,1,10/49,Early Stage Startup,1,14,No
32422,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Early Stage Startup,1,10,No
11374,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,20,No
8093,city_45,0.89,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,1,22,No
12364,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,7,No
22543,city_50,0.895999999999999,Male,Has relevent experience,no_enrollment,Masters,Humanities,10,50-99,Pvt Ltd,1,31,No
29072,city_114,0.925999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,1,58,No
15706,city_117,0.698,Unknown,No relevent experience,Part time course,Graduate,STEM,4,1000-4999,Pvt Ltd,2,136,No
12015,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,1,15,No
13598,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,High School,Unknown,4,10/49,Pvt Ltd,2,52,No
25432,city_21,0.624,Unknown,No relevent experience,Full time course,Masters,STEM,6,Unknown,Unknown,1,3,No
8568,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,26,No
29088,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,51,No
3328,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,27,No
12103,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,>4,25,No
15121,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,2,148,No
6702,city_40,0.775999999999999,Female,No relevent experience,Full time course,Graduate,Other,1,100-500,Unknown,1,34,No
26308,city_138,0.836,Male,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,73,No
22358,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,2,42,No
9944,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,50-99,Pvt Ltd,3,28,No
14272,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Pvt Ltd,1,54,No
19737,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,33,No
17139,city_21,0.624,Unknown,Has relevent experience,Part time course,Graduate,STEM,14,500-999,Pvt Ltd,1,148,No
33176,city_7,0.647,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,74,No
31900,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,2,13,No
378,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,18,No
30630,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,10,Unknown,Unknown,>4,6,No
19173,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,2,80,No
32368,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,10/49,Pvt Ltd,>4,63,No
20842,city_136,0.897,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,never,133,No
18623,city_128,0.527,Male,No relevent experience,Part time course,Graduate,Business Degree,4,Unknown,Unknown,1,35,No
22076,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,High School,Unknown,5,500-999,Pvt Ltd,Unknown,10,No
20601,city_64,0.665999999999999,Unknown,No relevent experience,no_enrollment,Graduate,STEM,3,Unknown,Unknown,3,44,No
9695,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,3,96,No
12929,city_103,0.92,Male,Has relevent experience,Part time course,High School,Unknown,2,<10,Pvt Ltd,1,112,No
6372,city_13,0.827,Male,No relevent experience,no_enrollment,Masters,STEM,7,<10,Unknown,1,44,No
13681,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,21,No
20971,city_114,0.925999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,4,30,No
28445,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,31,No
590,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,14,Unknown,Unknown,1,12,No
25356,city_16,0.91,Male,No relevent experience,no_enrollment,High School,Unknown,5,10000+,Pvt Ltd,1,198,No
27270,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,6,Unknown,Unknown,never,21,No
7850,city_64,0.665999999999999,Male,Has relevent experience,Full time course,Masters,STEM,>20,<10,Pvt Ltd,never,98,No
14745,city_21,0.624,Female,No relevent experience,Full time course,Masters,STEM,6,10/49,Pvt Ltd,1,29,No
1511,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Funded Startup,1,102,No
20330,city_160,0.92,Male,No relevent experience,Full time course,High School,Unknown,6,Unknown,Unknown,never,21,No
6170,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Unknown,2,31,No
1896,city_144,0.84,Male,Has relevent experience,no_enrollment,Masters,STEM,10,Unknown,Pvt Ltd,4,69,No
17079,city_16,0.91,Unknown,Has relevent experience,Unknown,Masters,STEM,>20,Unknown,Unknown,4,72,No
18749,city_55,0.739,Unknown,No relevent experience,no_enrollment,Graduate,STEM,9,Unknown,Unknown,Unknown,2,No
28396,city_114,0.925999999999999,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,3,No
29301,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Other,>4,24,No
32469,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,30,No
31048,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,10,<10,Pvt Ltd,1,48,No
11233,city_19,0.682,Male,No relevent experience,Full time course,High School,Unknown,8,Unknown,Unknown,1,50,No
33281,city_21,0.624,Unknown,Has relevent experience,Unknown,Graduate,STEM,4,100-500,Pvt Ltd,4,63,No
